ID,Label,SW_Pred,HW_Pred,HW_eq_SW,HW_eq_GT,SW_Conf,HW_Conf,MAE,KL,Cos,HW_Sum,Valid,Total_Cyc,P1_Cyc,P2_Cyc,Stall_Cyc,Compute_Cyc,IP_us
5590,1,1,1,1,1,0.975013,0.975128,0.000022,-0.000026,1.000000,1.000031,True,166968,89821,77133,0,71,501.4054
5591,6,6,6,1,1,0.982038,0.982147,0.000021,0.000097,1.000000,1.000061,True,152870,76601,76255,0,71,459.0691
5592,0,0,0,1,1,0.981194,0.981293,0.000020,-0.000030,1.000000,1.000031,True,154732,77674,77044,0,71,464.6607
5593,0,0,0,1,1,0.850709,0.850616,0.000028,0.000001,1.000000,1.000000,True,152887,76396,76477,0,71,459.1201
5594,1,1,1,1,1,0.931873,0.931824,0.000019,0.000001,1.000000,1.000000,True,152242,75869,76359,0,71,457.1832
5595,2,2,2,1,1,0.800757,0.800537,0.000047,0.000062,1.000000,0.999939,True,152745,76419,76312,0,71,458.6937
5596,3,3,3,1,1,0.787748,0.787598,0.000044,-0.000061,1.000000,1.000061,True,153733,76427,77292,0,71,461.6607
5597,4,4,4,1,1,0.911001,0.910889,0.000032,0.000031,1.000000,0.999969,True,155985,77716,78255,0,71,468.4234
5598,5,5,5,1,1,0.999588,0.999695,0.000024,0.001138,1.000000,0.999969,True,153799,77319,76466,0,71,461.8589
5599,6,6,6,1,1,0.975883,0.975983,0.000024,-0.000028,1.000000,1.000031,True,167515,89647,77854,0,71,503.0480
5600,7,7,7,1,1,0.570721,0.569458,0.000204,0.002016,1.000000,0.997986,True,152358,75902,76442,0,71,457.5315
5601,8,8,8,1,1,0.921691,0.921722,0.000014,-0.000030,1.000000,1.000031,True,152440,76377,76049,0,71,457.7778
5602,9,9,9,1,1,0.961351,0.961426,0.000021,-0.000022,1.000000,1.000031,True,153137,76629,76494,0,71,459.8709
5603,0,0,0,1,1,0.871018,0.870941,0.000024,0.000031,1.000000,0.999969,True,152093,75943,76136,0,71,456.7357
5604,1,1,1,1,1,0.968370,0.968445,0.000019,0.000003,1.000000,1.000000,True,152542,76170,76358,0,71,458.0841
5605,2,2,2,1,1,0.780436,0.780273,0.000045,0.000003,1.000000,1.000000,True,153412,76877,76521,0,71,460.6967
5606,3,3,3,1,1,0.963175,0.963257,0.000018,-0.000057,1.000000,1.000061,True,155404,77752,77638,0,71,466.6787
5607,4,4,4,1,1,0.871737,0.871674,0.000018,-0.000030,1.000000,1.000031,True,153175,76416,76745,0,71,459.9850
5608,5,5,5,1,1,0.941779,0.941803,0.000012,0.000031,1.000000,0.999969,True,168052,77166,90872,0,71,504.6607
5609,6,6,6,1,1,0.994159,0.994324,0.000030,0.000303,1.000000,1.000031,True,152355,76309,76032,0,71,457.5225
5610,7,7,7,1,1,0.979865,0.979980,0.000025,0.000445,1.000000,1.000031,True,152779,76386,76379,0,71,458.7958
5611,8,8,8,1,1,0.787969,0.787811,0.000035,-0.000031,1.000000,1.000031,True,153889,77028,76847,0,71,462.1291
5612,9,9,9,1,1,0.948944,0.949036,0.000031,-0.000025,1.000000,1.000031,True,153238,76924,76300,0,71,460.1742
5613,0,0,0,1,1,0.783484,0.783356,0.000038,-0.000030,1.000000,1.000031,True,153160,76849,76297,0,71,459.9399
5614,1,1,1,1,1,0.960197,0.960297,0.000028,0.000041,1.000000,0.999969,True,153834,76896,76924,0,71,461.9640
5615,2,2,2,1,1,0.950850,0.950836,0.000016,-0.000030,1.000000,1.000031,True,155996,77494,78488,0,71,468.4565
5616,3,3,3,1,1,0.928356,0.928375,0.000010,0.000001,1.000000,1.000000,True,156199,78851,77334,0,71,469.0661
5617,4,4,4,1,1,0.826733,0.826599,0.000035,-0.000030,1.000000,1.000031,True,164756,75883,88859,0,68,494.7628
5618,5,5,5,1,1,0.978391,0.978455,0.000012,0.000046,1.000000,1.000031,True,151996,75689,76293,0,71,456.4444
5619,6,6,6,1,1,0.974205,0.974304,0.000017,-0.000060,1.000000,1.000061,True,155305,78782,76509,0,71,466.3814
5620,7,7,7,1,1,0.772153,0.771759,0.000089,0.000031,1.000000,0.999969,True,153182,76651,76517,0,71,460.0060
5621,8,8,8,1,1,0.978320,0.978455,0.000026,-0.000030,1.000000,1.000031,True,152494,76006,76474,0,71,457.9399
5622,9,9,9,1,1,0.955265,0.955353,0.000018,0.000004,1.000000,1.000000,True,152750,76042,76694,0,71,458.7087
5623,3,5,5,1,0,0.598152,0.597748,0.000097,0.000031,1.000000,0.999969,True,153382,76650,76718,0,71,460.6066
5624,5,5,5,1,1,0.998981,0.999054,0.000018,0.000810,1.000000,0.999969,True,156853,78632,78207,0,71,471.0300
5625,3,3,3,1,1,0.960676,0.960754,0.000019,0.000032,1.000000,0.999969,True,165685,88657,77014,0,71,497.5526
5626,2,2,2,1,1,0.705303,0.704987,0.000076,0.000032,1.000000,0.999969,True,154374,77913,76447,0,71,463.5856
5627,9,9,9,1,1,0.976682,0.976776,0.000019,0.000329,1.000000,1.000031,True,166592,89214,77364,0,71,500.2763
5628,3,3,3,1,1,0.941653,0.941711,0.000023,0.000033,1.000000,0.999969,True,152386,75927,76445,0,71,457.6156
5629,2,2,2,1,1,0.982345,0.982422,0.000016,0.000411,1.000000,1.000031,True,153654,76753,76887,0,71,461.4234
5630,1,1,1,1,1,0.934981,0.934967,0.000014,-0.000029,1.000000,1.000031,True,153257,76793,76450,0,71,460.2312
5631,4,4,4,1,1,0.763157,0.762909,0.000060,0.000000,1.000000,1.000000,True,153145,76467,76664,0,71,459.8949
5632,5,5,5,1,1,0.997881,0.997986,0.000021,0.000893,1.000000,1.000000,True,154633,77996,76623,0,71,464.3634
5633,5,5,5,1,1,0.987649,0.987762,0.000025,0.000358,1.000000,1.000000,True,156255,78109,78132,0,71,469.2342
5634,2,8,8,1,0,0.461462,0.460327,0.000169,0.001680,1.000000,0.998322,True,153447,76839,76594,0,71,460.8018
5635,3,3,3,1,1,0.956833,0.956909,0.000020,0.000274,1.000000,1.000000,True,154361,77503,76844,0,68,463.5465
5636,2,2,2,1,1,0.473185,0.471893,0.000177,0.001774,0.999999,0.998230,True,165931,87732,78185,0,71,498.2913
5637,1,1,1,1,1,0.934277,0.934326,0.000019,0.000001,1.000000,1.000000,True,152106,75503,76589,0,71,456.7748
5638,3,3,3,1,1,0.944198,0.944275,0.000021,-0.000029,1.000000,1.000031,True,156086,78928,77144,0,71,468.7267
5639,9,9,9,1,1,0.929240,0.929199,0.000017,0.000001,1.000000,1.000000,True,155140,77273,77853,0,71,465.8859
5640,7,7,7,1,1,0.928394,0.928406,0.000016,0.000063,1.000000,0.999939,True,152590,76202,76374,0,71,458.2282
5641,2,2,2,1,1,0.537468,0.537048,0.000090,0.000092,1.000000,0.999908,True,153480,77549,75917,0,71,460.9009
5642,1,8,8,1,0,0.346596,0.345367,0.000253,0.002537,1.000000,0.997467,True,156173,78136,78023,0,71,468.9880
5643,2,2,2,1,1,0.777227,0.777161,0.000025,0.000003,1.000000,1.000000,True,152455,76258,76183,0,71,457.8228
5644,8,8,8,1,1,0.933207,0.933197,0.000017,0.000031,1.000000,0.999969,True,153654,77042,76598,0,71,461.4234
5645,9,9,9,1,1,0.949260,0.949341,0.000019,-0.000060,1.000000,1.000061,True,152731,76539,76178,0,71,458.6517
5646,1,1,1,1,1,0.938472,0.938507,0.000022,0.000001,1.000000,1.000000,True,153077,76520,76543,0,71,459.6907
5647,8,8,8,1,1,0.945608,0.945618,0.000014,0.000032,1.000000,0.999969,True,152399,75594,76791,0,71,457.6547
5648,8,8,8,1,1,0.923891,0.923859,0.000018,-0.000061,1.000000,1.000061,True,154870,78507,76349,0,71,465.0751
5649,7,7,7,1,1,0.843365,0.843262,0.000034,0.000031,1.000000,0.999969,True,152743,76024,76705,0,71,458.6877
5650,8,8,8,1,1,0.972130,0.972229,0.000022,-0.000030,1.000000,1.000031,True,154103,76945,77144,0,71,462.7718
5651,1,1,1,1,1,0.976760,0.976868,0.000026,-0.000028,1.000000,1.000031,True,156649,77338,79297,0,71,470.4174
5652,0,0,0,1,1,0.969642,0.969696,0.000016,0.000031,1.000000,0.999969,True,155482,78250,77218,0,71,466.9129
5653,0,0,0,1,1,0.808103,0.808075,0.000019,0.000000,1.000000,1.000000,True,154413,77239,77160,0,71,463.7027
5654,7,7,7,1,1,0.374775,0.373077,0.000412,0.004129,1.000000,0.995880,True,154799,78125,76660,0,71,464.8619
5655,7,7,7,1,1,0.387348,0.385864,0.000290,0.002904,0.999999,0.997101,True,169383,76694,92675,0,71,508.6577
5656,8,8,8,1,1,0.960062,0.960114,0.000013,0.000000,1.000000,1.000000,True,154599,78064,76521,0,69,464.2613
5657,7,7,7,1,1,0.826124,0.826080,0.000018,-0.000030,1.000000,1.000031,True,152109,76009,76086,0,71,456.7838
5658,5,5,5,1,1,0.997082,0.997223,0.000028,0.000471,1.000000,1.000000,True,153192,76378,76800,0,71,460.0360
5659,0,0,0,1,1,0.992513,0.992676,0.000027,-0.000058,1.000000,1.000061,True,152823,75993,76816,0,71,458.9279
5660,6,6,6,1,1,0.975708,0.975830,0.000022,-0.000056,1.000000,1.000061,True,154052,76721,77317,0,71,462.6186
5661,1,1,1,1,1,0.918301,0.918304,0.000015,0.000000,1.000000,1.000000,True,152658,75799,76845,0,71,458.4324
5662,5,5,5,1,1,0.984650,0.984741,0.000023,0.000257,1.000000,1.000000,True,153848,77074,76760,0,71,462.0060
5663,7,7,7,1,1,0.936820,0.936890,0.000025,0.000031,1.000000,0.999969,True,154074,77444,76616,0,71,462.6847
5664,4,4,4,1,1,0.890850,0.890808,0.000018,0.000000,1.000000,1.000000,True,167612,75916,91682,0,71,503.3393
5665,6,6,6,1,1,0.979393,0.979523,0.000026,-0.000052,1.000000,1.000061,True,154642,76424,78204,0,71,464.3904
5666,1,1,1,1,1,0.938598,0.938629,0.000011,0.000031,1.000000,0.999969,True,152444,76022,76408,0,71,457.7898
5667,2,2,2,1,1,0.719580,0.719330,0.000051,0.000000,1.000000,1.000000,True,153336,76933,76389,0,71,460.4685
5668,5,5,5,1,1,0.999884,0.999725,0.000031,0.000210,1.000000,0.999969,True,152438,76245,76179,0,71,457.7718
5669,0,0,0,1,1,0.968615,0.968689,0.000020,0.000033,1.000000,0.999969,True,155428,77784,77630,0,71,466.7508
5670,7,7,7,1,1,0.933605,0.933624,0.000010,0.000001,1.000000,1.000000,True,153555,77042,76499,0,71,461.1261
5671,9,9,9,1,1,0.917795,0.917877,0.000019,-0.000059,1.000000,1.000061,True,153504,77281,76209,0,71,460.9730
5672,9,9,9,1,1,0.971358,0.971405,0.000015,0.000387,1.000000,0.999969,True,153312,76199,77099,0,71,460.3964
5673,0,0,0,1,1,0.988110,0.988251,0.000025,-0.000029,1.000000,1.000031,True,164566,75933,88619,0,71,494.1922
5674,3,3,3,1,1,0.704639,0.704559,0.000020,0.000061,1.000000,0.999939,True,153322,76755,76553,0,71,460.4264
5675,8,8,8,1,1,0.953994,0.954041,0.000016,0.000001,1.000000,1.000000,True,153394,76325,77055,0,71,460.6426
5676,4,8,8,1,0,0.261427,0.260193,0.000391,0.003914,1.000000,0.996094,True,153133,76594,76525,0,71,459.8589
5677,4,4,4,1,1,0.605104,0.604858,0.000057,0.000061,1.000000,0.999939,True,154562,76837,77711,0,71,464.1502
5678,8,8,8,1,1,0.814797,0.814636,0.000038,-0.000030,1.000000,1.000031,True,154808,76981,77813,0,71,464.8889
5679,1,1,1,1,1,0.970938,0.971039,0.000025,0.000033,1.000000,0.999969,True,152732,75957,76761,0,71,458.6547
5680,8,8,8,1,1,0.771391,0.771088,0.000065,0.000031,1.000000,0.999969,True,153313,76265,77034,0,71,460.3994
5681,6,6,6,1,1,0.988796,0.988983,0.000035,0.000441,1.000000,1.000031,True,167851,77278,90559,0,71,504.0571
5682,5,5,5,1,1,0.999318,0.999390,0.000017,0.000588,1.000000,0.999969,True,153370,76671,76685,0,71,460.5706
5683,9,9,9,1,1,0.976508,0.976624,0.000022,0.000232,1.000000,1.000061,True,152360,76294,76052,0,71,457.5375
5684,0,0,0,1,1,0.976870,0.976990,0.000023,-0.000060,1.000000,1.000061,True,153427,76866,76547,0,71,460.7417
5685,0,0,0,1,1,0.959740,0.959808,0.000021,-0.000060,1.000000,1.000061,True,155525,78478,77033,0,71,467.0420
5686,0,0,0,1,1,0.970526,0.970612,0.000020,0.000032,1.000000,0.999969,True,155512,78270,77228,0,71,467.0030
5687,3,3,3,1,1,0.814648,0.814423,0.000059,0.000001,1.000000,1.000000,True,155552,77614,77924,0,71,467.1231
5688,7,7,7,1,1,0.812490,0.812408,0.000025,0.000000,1.000000,1.000000,True,152887,76583,76290,0,71,459.1201
5689,1,1,1,1,1,0.971710,0.971771,0.000019,0.000033,1.000000,0.999969,True,154887,77621,77252,0,71,465.1261
5690,6,6,6,1,1,0.962719,0.962799,0.000023,-0.000030,1.000000,1.000031,True,152442,75887,76541,0,71,457.7838
5691,4,4,4,1,1,0.853239,0.853119,0.000040,0.000001,1.000000,1.000000,True,154247,77403,76830,0,71,463.2042
5692,2,2,2,1,1,0.963727,0.963837,0.000026,0.000561,1.000000,1.000000,True,172171,94388,77769,0,71,517.0300
5693,6,6,6,1,1,0.979224,0.979340,0.000022,-0.000029,1.000000,1.000031,True,153050,76237,76799,0,71,459.6096
5694,6,6,6,1,1,0.978672,0.978790,0.000021,-0.000059,1.000000,1.000061,True,152990,77030,75946,0,71,459.4294
5695,0,0,0,1,1,0.967991,0.967987,0.000007,-0.000030,1.000000,1.000031,True,153806,76721,77071,0,71,461.8799
5696,4,4,4,1,1,0.674466,0.672607,0.000250,0.002506,1.000000,0.997498,True,155015,77281,77720,0,71,465.5105
5697,5,5,5,1,1,0.990612,0.990753,0.000023,0.000119,1.000000,1.000061,True,153450,77339,76097,0,71,460.8108
5698,4,4,4,1,1,0.480456,0.478516,0.000351,0.003516,1.000000,0.996490,True,155676,78187,77475,0,71,467.4955
5699,1,1,1,1,1,0.964124,0.964264,0.000025,-0.000060,1.000000,1.000061,True,153183,77069,76100,0,71,460.0090
5700,3,3,3,1,1,0.910452,0.910431,0.000018,-0.000030,1.000000,1.000031,True,153865,77110,76741,0,71,462.0571
5701,8,8,8,1,1,0.952580,0.952667,0.000020,0.000000,1.000000,1.000000,True,167890,90724,77152,0,71,504.1742
5702,6,6,6,1,1,0.978004,0.978119,0.000019,-0.000061,1.000000,1.000061,True,166062,76491,89557,0,71,498.6847
5703,3,3,3,1,1,0.790835,0.790558,0.000061,0.000061,1.000000,0.999939,True,152491,75694,76783,0,71,457.9309
5704,9,9,9,1,1,0.963612,0.963715,0.000019,-0.000060,1.000000,1.000061,True,153380,76657,76709,0,71,460.6006
5705,9,9,9,1,1,0.959474,0.959534,0.000024,0.000001,1.000000,1.000000,True,155430,77092,78324,0,71,466.7568
5706,5,5,5,1,1,0.972539,0.972656,0.000023,0.000148,1.000000,1.000031,True,152542,76422,76106,0,71,458.0841
5707,9,9,9,1,1,0.964020,0.964081,0.000021,0.000004,1.000000,1.000000,True,153641,76446,77181,0,71,461.3844
5708,3,3,3,1,1,0.830423,0.830322,0.000038,0.000066,1.000000,0.999939,True,153421,76754,76653,0,71,460.7237
5709,7,7,7,1,1,0.717462,0.715332,0.000257,0.002567,1.000000,0.997437,True,154119,77376,76729,0,71,462.8198
5710,8,8,8,1,1,0.903441,0.903412,0.000011,0.000031,1.000000,0.999969,True,166972,88384,78574,0,71,501.4174
5711,5,5,5,1,1,0.998244,0.998352,0.000022,0.000376,1.000000,1.000000,True,153007,76890,76103,0,71,459.4805
5712,6,6,6,1,1,0.976558,0.976685,0.000026,-0.000028,1.000000,1.000031,True,151989,75504,76471,0,69,456.4234
5713,4,4,4,1,1,0.955655,0.955750,0.000023,0.000001,1.000000,1.000000,True,154305,77220,77071,0,71,463.3784
5714,7,7,7,1,1,0.818520,0.818359,0.000038,0.000000,1.000000,1.000000,True,155514,77311,78189,0,71,467.0090
5715,6,6,6,1,1,0.968512,0.968597,0.000019,0.000002,1.000000,1.000000,True,153273,76532,76727,0,71,460.2793
5716,2,2,2,1,1,0.989514,0.989594,0.000016,0.000131,1.000000,1.000031,True,153620,76710,76896,0,71,461.3213
5717,2,2,2,1,1,0.928155,0.928070,0.000033,0.000003,1.000000,1.000000,True,154293,77094,77185,0,71,463.3423
5718,0,0,0,1,1,0.927221,0.927277,0.000017,0.000000,1.000000,1.000000,True,154838,77845,76979,0,71,464.9790
5719,9,9,9,1,1,0.836035,0.835846,0.000043,0.000000,1.000000,1.000000,True,153737,76474,77249,0,71,461.6727
5720,4,4,4,1,1,0.705669,0.703613,0.000256,0.002567,1.000000,0.997437,True,169392,76870,92508,0,71,508.6847
5721,0,0,0,1,1,0.985252,0.985321,0.000021,0.000001,1.000000,1.000000,True,152529,76018,76497,0,71,458.0450
5722,1,1,1,1,1,0.883319,0.883270,0.000025,-0.000030,1.000000,1.000031,True,154873,77680,77179,0,71,465.0841
5723,2,2,2,1,1,0.944916,0.944977,0.000023,0.000001,1.000000,1.000000,True,154261,76638,77609,0,71,463.2462
5724,3,3,3,1,1,0.976198,0.976288,0.000016,-0.000060,1.000000,1.000061,True,153178,76835,76329,0,71,459.9940
5725,4,4,4,1,1,0.974938,0.975067,0.000025,-0.000060,1.000000,1.000061,True,153611,76764,76833,0,71,461.2943
5726,5,5,5,1,1,0.976922,0.977081,0.000029,-0.000059,1.000000,1.000061,True,154069,77556,76499,0,71,462.6697
5727,6,6,6,1,1,0.945629,0.945709,0.000023,0.000001,1.000000,1.000000,True,153326,76425,76887,0,71,460.4384
5728,7,7,7,1,1,0.919530,0.919586,0.000018,-0.000030,1.000000,1.000031,True,166157,89060,77083,0,71,498.9700
5729,8,8,8,1,1,0.967541,0.967651,0.000024,0.000003,1.000000,1.000000,True,152468,76362,76092,0,71,457.8619
5730,9,9,9,1,1,0.868781,0.868652,0.000035,-0.000030,1.000000,1.000031,True,153344,76593,76737,0,71,460.4925
5731,0,0,0,1,1,0.874484,0.874420,0.000018,0.000000,1.000000,1.000000,True,152417,75828,76575,0,71,457.7087
5732,1,1,1,1,1,0.798482,0.798309,0.000039,0.000031,1.000000,0.999969,True,154525,77151,77360,0,71,464.0390
5733,2,2,2,1,1,0.974546,0.974640,0.000017,0.000112,1.000000,1.000061,True,153441,76955,76472,0,71,460.7838
5734,3,3,3,1,1,0.423354,0.421844,0.000314,0.003149,1.000000,0.996857,True,154832,77999,76819,0,71,464.9610
5735,5,5,5,1,1,0.492223,0.490082,0.000354,0.003547,1.000000,0.996460,True,153103,76660,76429,0,71,459.7688
5736,6,6,6,1,1,0.793337,0.793182,0.000041,0.000001,1.000000,1.000000,True,154004,76996,76994,0,71,462.4745
5737,0,0,0,1,1,0.781862,0.781769,0.000025,0.000000,1.000000,1.000000,True,166753,89372,77367,0,71,500.7598
5738,1,1,1,1,1,0.861751,0.861694,0.000026,0.000031,1.000000,0.999969,True,150640,75032,75594,0,71,452.3724
5739,2,2,2,1,1,0.976629,0.976776,0.000029,-0.000029,1.000000,1.000031,True,152570,76424,76132,0,71,458.1682
5740,3,3,3,1,1,0.905104,0.905090,0.000020,0.000062,1.000000,0.999939,True,153806,77520,76272,0,69,461.8799
5741,4,4,4,1,1,0.893357,0.893280,0.000029,0.000031,1.000000,0.999969,True,154495,76717,77764,0,71,463.9489
5742,5,5,5,1,1,0.962718,0.962769,0.000018,0.000001,1.000000,1.000000,True,153268,76636,76618,0,71,460.2643
5743,6,6,6,1,1,0.884052,0.883942,0.000034,0.000033,1.000000,0.999969,True,153212,76400,76798,0,71,460.0961
5744,8,8,8,1,1,0.995476,0.995667,0.000035,0.000699,1.000000,1.000031,True,153901,77273,76614,0,71,462.1652
5745,7,7,7,1,1,0.683951,0.683838,0.000036,0.000000,1.000000,1.000000,True,153296,76193,77089,0,71,460.3483
5746,1,1,1,1,1,0.825153,0.825012,0.000036,0.000031,1.000000,0.999969,True,167268,90322,76932,0,71,502.3063
5747,3,3,3,1,1,0.987043,0.987183,0.000027,0.000476,1.000000,1.000031,True,152697,76262,76421,0,71,458.5495
5748,2,2,2,1,1,0.960463,0.960602,0.000029,-0.000026,1.000000,1.000031,True,165457,87636,77807,0,71,496.8679
5749,8,8,8,1,1,0.841323,0.841248,0.000020,0.000061,1.000000,0.999939,True,152894,76767,76113,0,71,459.1411
5750,0,0,0,1,1,0.960446,0.960541,0.000025,0.000001,1.000000,1.000000,True,155100,77079,78007,0,71,465.7658
5751,7,7,7,1,1,0.933558,0.933533,0.000015,0.000001,1.000000,1.000000,True,156048,78403,77631,0,71,468.6126
5752,5,3,3,1,0,0.500395,0.499451,0.000189,0.001894,1.000000,0.998108,True,155898,78759,77125,0,71,468.1622
5753,9,9,9,1,1,0.942462,0.942505,0.000019,0.000001,1.000000,1.000000,True,153167,76876,76277,0,71,459.9610
5754,9,9,9,1,1,0.938649,0.938660,0.000013,0.000001,1.000000,1.000000,True,152989,76059,76916,0,71,459.4264
5755,6,6,6,1,1,0.989852,0.989990,0.000025,0.000307,1.000000,1.000061,True,153837,77355,76468,0,71,461.9730
5756,0,0,0,1,1,0.924037,0.924042,0.000015,0.000000,1.000000,1.000000,True,153703,77273,76416,0,71,461.5706
5757,9,9,9,1,1,0.381099,0.379547,0.000281,0.002812,0.999999,0.997192,True,152688,76354,76320,0,71,458.5225
5758,4,4,4,1,1,0.979695,0.979797,0.000021,-0.000027,1.000000,1.000031,True,167567,75909,91644,0,71,503.2042
5759,1,1,1,1,1,0.825420,0.825226,0.000051,0.000000,1.000000,1.000000,True,156075,78083,77978,0,71,468.6937
5760,3,3,3,1,1,0.966750,0.966858,0.000023,0.000002,1.000000,1.000000,True,152048,75623,76411,0,71,456.6006
5761,2,2,2,1,1,0.969050,0.969116,0.000024,0.000064,1.000000,0.999939,True,153943,76936,76993,0,71,462.2913
5762,1,1,1,1,1,0.786604,0.786438,0.000045,-0.000030,1.000000,1.000031,True,152973,76135,76824,0,71,459.3784
5763,2,2,2,1,1,0.960588,0.960663,0.000020,0.000231,1.000000,1.000031,True,154769,76704,78051,0,71,464.7718
5764,3,3,3,1,1,0.974764,0.974854,0.000017,0.000370,1.000000,1.000031,True,154553,77988,76551,0,71,464.1231
5765,8,8,8,1,1,0.988803,0.988953,0.000026,-0.000057,1.000000,1.000061,True,153946,76913,77019,0,71,462.3003
5766,3,3,3,1,1,0.983486,0.983582,0.000024,0.000715,1.000000,1.000000,True,153680,76896,76770,0,71,461.5015
5767,2,2,2,1,1,0.994186,0.994293,0.000018,0.000100,1.000000,1.000061,True,166297,77093,89190,0,71,499.3904
5768,6,6,6,1,1,0.990062,0.990204,0.000025,0.000362,1.000000,1.000061,True,155080,77212,77854,0,71,465.7057
5769,5,5,5,1,1,0.931521,0.931488,0.000025,0.000032,1.000000,0.999969,True,153487,77118,76355,0,71,460.9219
5770,6,6,6,1,1,0.962214,0.962280,0.000021,0.000001,1.000000,1.000000,True,152676,76137,76525,0,71,458.4865
5771,8,8,8,1,1,0.975905,0.976013,0.000021,-0.000029,1.000000,1.000031,True,152587,75866,76707,0,71,458.2192
5772,2,2,2,1,1,0.842065,0.841858,0.000043,0.000031,1.000000,0.999969,True,153749,76961,76774,0,71,461.7087
5773,7,7,7,1,1,0.968812,0.968872,0.000020,0.000032,1.000000,0.999969,True,174254,91533,82707,0,71,523.2853
5774,4,4,4,1,1,0.938379,0.938477,0.000018,-0.000028,1.000000,1.000031,True,153661,77586,76061,0,71,461.4444
5775,8,8,8,1,1,0.993519,0.993652,0.000023,-0.000057,1.000000,1.000061,True,154480,77779,76687,0,71,463.9039
5776,1,1,1,1,1,0.876123,0.875946,0.000039,0.000031,1.000000,0.999969,True,154427,77429,76984,0,71,463.7447
5777,8,8,8,1,1,0.989508,0.989655,0.000026,-0.000024,1.000000,1.000031,True,166401,88585,77802,0,71,499.7027
5778,0,0,0,1,1,0.945426,0.945496,0.000015,-0.000061,1.000000,1.000061,True,153435,76606,76815,0,71,460.7658
5779,5,5,5,1,1,0.997128,0.997253,0.000026,0.000864,1.000000,1.000000,True,153043,76254,76775,0,71,459.5886
5780,3,3,3,1,1,0.967253,0.967377,0.000026,-0.000025,1.000000,1.000031,True,153886,76972,76900,0,71,462.1201
5781,9,9,9,1,1,0.948909,0.948944,0.000013,0.000000,1.000000,1.000000,True,152775,75976,76785,0,71,458.7838
5782,4,4,4,1,1,0.930881,0.930969,0.000025,0.000003,1.000000,1.000000,True,152874,76395,76465,0,71,459.0811
5783,1,1,1,1,1,0.922151,0.922150,0.000016,-0.000091,1.000000,1.000092,True,154563,77725,76824,0,71,464.1532
5784,9,9,9,1,1,0.971938,0.972015,0.000019,0.000002,1.000000,1.000000,True,152686,76776,75896,0,71,458.5165
5785,2,2,2,1,1,0.990083,0.990173,0.000015,0.000373,1.000000,1.000061,True,154141,77262,76865,0,71,462.8859
5786,1,1,1,1,1,0.865875,0.865784,0.000026,0.000031,1.000000,0.999969,True,168118,76345,91759,0,71,504.8589
5787,9,9,9,1,1,0.908685,0.908722,0.000016,0.000001,1.000000,1.000000,True,155193,78602,76577,0,71,466.0450
5788,6,6,6,1,1,0.992054,0.992188,0.000024,0.000139,1.000000,1.000061,True,154112,77324,76774,0,71,462.7988
5789,7,7,7,1,1,0.980610,0.980774,0.000032,-0.000020,1.000000,1.000031,True,153144,76334,76796,0,71,459.8919
5790,9,9,9,1,1,0.985881,0.985931,0.000015,0.000129,1.000000,0.999969,True,153108,76096,76998,0,71,459.7838
5791,0,0,0,1,1,0.956325,0.956360,0.000014,0.000001,1.000000,1.000000,True,153565,76999,76552,0,71,461.1562
5792,4,4,4,1,1,0.961617,0.961761,0.000029,-0.000029,1.000000,1.000031,True,152961,76351,76596,0,71,459.3423
5793,6,6,6,1,1,0.975242,0.975372,0.000025,-0.000030,1.000000,1.000031,True,153329,76396,76919,0,71,460.4474
5794,1,1,1,1,1,0.894192,0.894104,0.000029,0.000001,1.000000,1.000000,True,167840,89588,78238,0,71,504.0240
5795,7,7,7,1,1,0.953015,0.953033,0.000012,-0.000029,1.000000,1.000031,True,155497,77438,78045,0,68,466.9580
5796,3,3,3,1,1,0.993957,0.994110,0.000027,0.000271,1.000000,1.000031,True,152567,75969,76584,0,71,458.1592
5797,8,8,8,1,1,0.997146,0.997314,0.000034,0.000642,1.000000,1.000000,True,154051,77136,76901,0,71,462.6156
5798,7,7,7,1,1,0.947228,0.947266,0.000015,-0.000030,1.000000,1.000031,True,152316,76285,76017,0,71,457.4054
5799,2,2,2,1,1,0.967969,0.968018,0.000018,0.000036,1.000000,0.999969,True,152154,76027,76113,0,71,456.9189
5800,9,9,9,1,1,0.970993,0.971100,0.000024,0.000347,1.000000,0.999969,True,153499,77182,76303,0,71,460.9580
5801,6,6,6,1,1,0.905822,0.905762,0.000022,0.000001,1.000000,1.000000,True,154134,77149,76971,0,71,462.8649
5802,5,5,5,1,1,0.943282,0.943268,0.000018,0.000002,1.000000,1.000000,True,153387,76252,77121,0,71,460.6216
5803,8,8,8,1,1,0.992586,0.992767,0.000033,0.000656,1.000000,1.000031,True,165192,87875,77303,0,71,496.0721
5804,3,3,3,1,1,0.968938,0.968964,0.000016,0.000065,1.000000,0.999939,True,154191,76580,77597,0,71,463.0360
5805,9,9,9,1,1,0.950057,0.950104,0.000013,0.000000,1.000000,1.000000,True,153190,77349,75827,0,71,460.0300
5806,0,0,0,1,1,0.948216,0.948242,0.000015,-0.000061,1.000000,1.000061,True,154935,76715,78206,0,71,465.2703
5807,5,5,5,1,1,0.988104,0.988251,0.000027,0.000240,1.000000,1.000031,True,153763,76948,76801,0,71,461.7508
5808,7,7,7,1,1,0.934424,0.934418,0.000013,0.000002,1.000000,1.000000,True,152674,76755,75905,0,71,458.4805
