ID,Label,Name,SW_Pred,HW_Pred,HW_eq_SW,HW_eq_GT,SW_Conf,HW_Conf,Top5_HW,MAE,KL,Cos,HW_Sum,Valid,Total_Cyc,P1_Cyc,P2_Cyc,Stall_Cyc,Compute_Cyc,IP_us
5011,37,house,37,37,1,1,0.970345,0.896851,37:0.896851;17:0.064514;81:0.002899;49:0.002777;91:0.001740,0.001470,0.039485,0.998587,1.000000,True,156226,79728,76484,0,71,469.1471
5012,38,kangaroo,72,72,1,0,0.202875,0.202667,72:0.202667;55:0.175598;3:0.103546;4:0.095459;27:0.035431,0.000016,0.001046,1.000000,0.998962,True,157222,80045,77163,0,71,472.1381
5013,93,turtle,74,74,1,0,0.097713,0.097565,74:0.097565;50:0.085693;6:0.080292;4:0.063110;7:0.058655,0.000018,0.001349,0.999999,0.998657,True,156525,79466,77045,0,71,470.0450
5014,68,road,68,68,1,1,0.946730,0.947968,68:0.947968;49:0.004669;60:0.004578;71:0.002502;90:0.002502,0.000027,-0.000012,1.000000,1.000061,True,158685,81695,76976,0,71,476.5315
5015,13,bus,13,13,1,1,0.686140,0.686554,13:0.686554;81:0.096161;90:0.035858;58:0.024628;89:0.013733,0.000020,0.000041,1.000000,0.999969,True,175524,79600,95910,0,71,527.0991
5016,42,leopard,38,38,1,0,0.264704,0.264526,38:0.264526;66:0.132996;97:0.075714;75:0.055603;65:0.042419,0.000018,0.001046,1.000000,0.998962,True,156560,79249,77297,0,71,470.1502
5017,35,girl,11,11,1,0,0.113954,0.113800,11:0.113800;46:0.112579;2:0.089691;54:0.056732;35:0.053741,0.000016,0.001347,0.999999,0.998657,True,156417,79514,76889,0,71,469.7207
5018,68,road,68,68,1,1,0.936189,0.937408,68:0.937408;60:0.009430;90:0.006805;49:0.004883;33:0.002197,0.000029,0.000343,1.000000,0.999725,True,157262,79591,77657,0,71,472.2583
5019,47,maple_tree,47,47,1,1,0.922375,0.923523,47:0.923523;96:0.019958;52:0.010071;53:0.004486;33:0.004120,0.000025,0.000400,1.000000,1.000092,True,156624,79987,76623,0,71,470.3423
5020,13,bus,13,13,1,1,0.184677,0.184479,13:0.184479;81:0.147339;12:0.134033;90:0.061951;56:0.052094,0.000017,0.001043,0.999999,0.998962,True,156910,79767,77129,0,71,471.2012
5021,91,trout,91,91,1,1,0.792313,0.792908,91:0.792908;1:0.065674;73:0.013763;32:0.008331;13:0.005096,0.000020,-0.000140,1.000000,1.000153,True,158195,81260,76921,0,71,475.0601
5022,53,orange,53,53,1,1,0.940866,0.942078,53:0.942078;0:0.007172;57:0.005707;61:0.002594;10:0.002167,0.000026,0.000057,1.000000,1.000000,True,156606,79633,76959,0,71,470.2883
5023,23,cloud,23,23,1,1,0.963206,0.945343,23:0.945343;39:0.005005;30:0.004089;49:0.003876;71:0.003479,0.000361,0.003547,0.999992,1.000366,True,157098,80555,76529,0,71,471.7658
5024,29,dinosaur,4,4,1,0,0.502722,0.502716,4:0.502716;63:0.062500;55:0.045532;29:0.031677;27:0.024689,0.000010,-0.000058,1.000000,1.000061,True,174289,94455,79820,0,71,523.3904
5025,89,tractor,89,89,1,1,0.444214,0.444122,89:0.444122;13:0.183228;90:0.076599;81:0.058899;58:0.044708,0.000017,0.000679,1.000000,0.999329,True,156752,79704,77034,0,71,470.7267
5026,35,girl,2,2,1,0,0.618256,0.618256,2:0.618256;35:0.182312;11:0.127869;98:0.009949;39:0.002686,0.000019,0.000180,1.000000,0.999847,True,156092,79603,76475,0,71,468.7447
5027,43,lion,43,43,1,1,0.968024,0.953247,43:0.953247;88:0.004791;42:0.002686;4:0.002319;75:0.001831,0.000298,0.002605,0.999996,1.000244,True,349569,79144,270411,0,68,1049.7568
5028,62,poppy,62,62,1,1,0.784844,0.785461,62:0.785461;70:0.045135;92:0.024475;61:0.016296;82:0.013702,0.000021,0.000055,1.000000,0.999969,True,157496,80990,76492,0,71,472.9610
5029,15,camel,15,15,1,1,0.982493,0.911957,15:0.911957;19:0.038910;29:0.006592;38:0.005127;31:0.002533,0.001413,0.044979,0.999349,1.000183,True,156760,79966,76780,0,71,470.7508
5030,9,bottle,9,9,1,1,0.963120,0.958893,9:0.958893;80:0.001862;70:0.001831;16:0.001770;83:0.001740,0.000089,-0.000034,1.000000,1.000336,True,156855,80426,76415,0,71,471.0360
5031,97,wolf,97,97,1,1,0.519096,0.519012,97:0.519012;34:0.141479;38:0.089294;66:0.053101;3:0.016296,0.000014,-0.000117,1.000000,1.000122,True,157107,80338,76755,0,71,471.7928
5032,15,camel,67,67,1,0,0.142493,0.142303,67:0.142303;57:0.068512;86:0.057587;72:0.049622;65:0.049103,0.000016,0.001226,1.000000,0.998779,True,157276,80570,76692,0,71,472.3003
5033,44,lizard,44,44,1,1,0.740064,0.740479,44:0.740479;7:0.130188;78:0.027832;18:0.018036;27:0.012756,0.000020,0.000116,1.000000,0.999939,True,156851,79594,77243,0,71,471.0240
5034,75,skunk,75,75,1,1,0.678607,0.678955,75:0.678955;63:0.033142;51:0.031921;65:0.016235;99:0.015625,0.000014,0.000038,1.000000,0.999969,True,156697,79794,76889,0,71,470.5616
5035,84,table,20,20,1,0,0.726615,0.727020,20:0.727020;25:0.077667;5:0.071228;84:0.016876;58:0.011719,0.000018,-0.000111,1.000000,1.000122,True,172705,94943,77748,0,71,518.6336
5036,33,forest,33,33,1,1,0.179600,0.179443,33:0.179443;96:0.073822;59:0.060242;56:0.039825;3:0.037628,0.000015,0.001286,1.000000,0.998718,True,157272,80059,77199,0,71,472.2883
5037,41,lawn_mower,41,41,1,1,0.948329,0.949646,41:0.949646;86:0.004639;89:0.004150;85:0.003510;40:0.002808,0.000026,-0.000224,1.000000,1.000275,True,156192,79235,76943,0,71,469.0450
5038,6,bee,79,79,1,0,0.370476,0.370331,79:0.370331;7:0.159119;6:0.143158;14:0.043030;18:0.018311,0.000016,0.000770,1.000000,0.999237,True,157972,80922,77036,0,71,474.3904
5039,71,sea,71,71,1,1,0.549554,0.549622,71:0.549622;23:0.237427;60:0.139282;49:0.007812;68:0.003448,0.000017,-0.000012,1.000000,1.000031,True,156160,78838,77308,0,71,468.9489
5040,78,snake,27,27,1,0,0.222571,0.222382,27:0.222382;80:0.205597;74:0.081665;63:0.059631;50:0.050568,0.000020,0.001204,1.000000,0.998810,True,157706,80279,77413,0,71,473.5916
5041,17,castle,17,17,1,1,0.903934,0.898346,17:0.898346;37:0.063568;12:0.005035;81:0.003021;76:0.001129,0.000118,0.000385,0.999987,0.999847,True,156144,79265,76865,0,71,468.9009
5042,76,skyscraper,76,76,1,1,0.909220,0.910248,76:0.910248;49:0.010834;68:0.009277;12:0.006256;90:0.004486,0.000024,0.000066,1.000000,0.999969,True,156428,79354,77060,0,71,469.7538
5043,78,snake,21,21,1,0,0.324129,0.323883,21:0.323883;78:0.188965;48:0.043549;22:0.038666;90:0.030792,0.000018,0.000710,0.999999,0.999298,True,156277,79939,76324,0,71,469.3003
5044,88,tiger,88,88,1,1,0.835918,0.836823,88:0.836823;42:0.016327;16:0.008820;43:0.008453;34:0.008362,0.000022,0.000201,1.000000,0.999817,True,172376,79615,92747,0,71,517.6456
5045,49,mountain,49,49,1,1,0.968790,0.950439,49:0.950439;33:0.003723;23:0.003418;48:0.002808;27:0.002625,0.000371,0.004129,0.999994,1.000336,True,156858,80303,76541,0,71,471.0450
5046,35,girl,98,98,1,0,0.662924,0.663391,98:0.663391;35:0.204834;46:0.035828;21:0.012604;11:0.011810,0.000019,-0.000197,1.000000,1.000214,True,156723,80316,76393,0,71,470.6396
5047,54,orchid,54,54,1,1,0.625853,0.626160,54:0.626160;6:0.150726;14:0.018066;92:0.017456;79:0.013977,0.000015,0.000131,1.000000,0.999878,True,156978,79753,77211,0,71,471.4054
5048,86,telephone,86,86,1,1,0.895550,0.896606,86:0.896606;16:0.008911;94:0.006714;22:0.005646;39:0.005066,0.000025,0.000012,1.000000,1.000031,True,156966,79693,77259,0,71,471.3694
5049,12,bridge,59,59,1,0,0.179403,0.179199,59:0.179199;96:0.147858;56:0.074524;52:0.071564;47:0.047272,0.000018,0.001042,0.999999,0.998962,True,156820,79889,76917,0,71,470.9309
5050,74,shrew,63,63,1,0,0.191280,0.191040,63:0.191040;74:0.108185;42:0.085938;4:0.051514;27:0.041809,0.000019,0.001228,0.999999,0.998779,True,177224,96496,80714,0,71,532.2042
5051,80,squirrel,55,55,1,0,0.099355,0.099243,55:0.099243;99:0.073486;44:0.065399;74:0.062103;78:0.059967,0.000017,0.001380,0.999999,0.998627,True,156932,80075,76843,0,71,471.2673
5052,33,forest,33,33,1,1,0.567934,0.567932,33:0.567932;96:0.220764;32:0.011902;18:0.011871;59:0.009460,0.000016,0.000011,0.999999,1.000000,True,158120,80706,77400,0,71,474.8348
5053,49,mountain,49,49,1,1,0.835001,0.835846,49:0.835846;23:0.018463;33:0.007690;60:0.007172;76:0.006836,0.000021,-0.000047,1.000000,1.000061,True,157912,81102,76796,0,71,474.2102
5054,5,bed,25,25,1,0,0.156070,0.155884,25:0.155884;5:0.074829;84:0.069946;44:0.044495;27:0.039703,0.000017,0.001287,1.000000,0.998718,True,156067,79320,76733,0,71,468.6697
5055,63,porcupine,63,63,1,1,0.809481,0.810303,63:0.810303;18:0.026001;31:0.022217;3:0.010742;6:0.009064,0.000023,0.000157,1.000000,0.999878,True,156072,79426,76632,0,71,468.6847
5056,78,snake,78,78,1,1,0.906318,0.896820,78:0.896820;99:0.037231;44:0.014221;18:0.008118;61:0.006927,0.000196,0.000673,0.999986,0.999908,True,158431,80023,78394,0,71,475.7688
5057,41,lawn_mower,41,41,1,1,0.396024,0.395935,41:0.395935;89:0.263062;48:0.035370;58:0.027039;93:0.015167,0.000015,0.000892,1.000000,0.999115,True,155567,79012,76541,0,71,467.1682
5058,36,hamster,36,36,1,1,0.470172,0.470245,36:0.470245;50:0.351959;65:0.036011;64:0.026093;74:0.009064,0.000020,0.000972,1.000000,0.999054,True,156655,79669,76972,0,71,470.4354
5059,37,house,37,37,1,1,0.887051,0.887939,37:0.887939;81:0.022369;17:0.016663;94:0.008575;5:0.003876,0.000024,0.000359,1.000000,0.999695,True,155693,78934,76745,0,71,467.5465
5060,66,raccoon,66,66,1,1,0.961177,0.961426,66:0.961426;74:0.002228;97:0.002106;56:0.001587;12:0.001526,0.000014,-0.000454,1.000000,1.000488,True,157013,80334,76665,0,71,471.5105
5061,98,woman,98,98,1,1,0.386564,0.386292,98:0.386292;46:0.329254;35:0.091461;11:0.083435;2:0.014221,0.000023,0.000936,0.999999,0.999084,True,155971,79381,76576,0,69,468.3814
5062,76,skyscraper,76,76,1,1,0.864746,0.865631,76:0.865631;49:0.011719;17:0.008606;12:0.006348;68:0.004944,0.000021,0.000045,1.000000,0.999969,True,157713,80227,77472,0,71,473.6126
5063,8,bicycle,8,8,1,1,0.836181,0.837128,8:0.837128;46:0.018555;48:0.012512;11:0.008728;79:0.005768,0.000022,-0.000075,1.000000,1.000092,True,155088,78626,76448,0,71,465.7297
5064,13,bus,13,13,1,1,0.837852,0.838837,13:0.838837;58:0.036865;81:0.022308;39:0.006653;31:0.005707,0.000024,-0.000008,1.000000,1.000031,True,158669,81532,77123,0,71,476.4835
5065,53,orange,53,53,1,1,0.883298,0.884369,53:0.884369;57:0.016327;61:0.007721;84:0.006500;83:0.006165,0.000025,0.000087,1.000000,0.999969,True,156826,79846,76966,0,71,470.9489
5066,87,television,87,87,1,1,0.976197,0.946960,87:0.946960;94:0.011200;86:0.003174;40:0.002899;25:0.002594,0.000586,0.010598,0.999968,1.000092,True,176946,80315,96617,0,71,531.3694
5067,19,cattle,38,38,1,0,0.585631,0.585724,38:0.585724;15:0.067322;19:0.059601;31:0.029694;65:0.016876,0.000014,-0.000024,1.000000,1.000031,True,156065,79390,76661,0,71,468.6637
5068,38,kangaroo,40,40,1,0,0.236891,0.236664,40:0.236664;28:0.118988;38:0.064514;65:0.053955;84:0.031799,0.000017,0.000981,0.999999,0.999023,True,174559,94878,79667,0,71,524.2012
5069,18,caterpillar,1,1,1,0,0.678019,0.678314,1:0.678314;18:0.074432;91:0.067535;32:0.015656;93:0.010529,0.000015,0.000102,1.000000,0.999908,True,158452,79862,78576,0,71,475.8318
5070,32,flatfish,32,32,1,1,0.986557,0.811768,32:0.811768;67:0.126007;93:0.018524;91:0.004669;1:0.003815,0.003496,0.157017,0.989250,0.999969,True,157116,80206,76896,0,69,471.8198
5071,88,tiger,88,88,1,1,0.587900,0.587982,88:0.587982;42:0.068146;6:0.018707;16:0.015045;43:0.013733,0.000011,-0.000180,1.000000,1.000183,True,156963,79782,77167,0,71,471.3604
5072,4,beaver,63,63,1,0,0.414615,0.414581,63:0.414581;4:0.081421;72:0.069214;93:0.047363;3:0.046234,0.000013,0.000647,1.000000,0.999359,True,156401,79442,76945,0,71,469.6727
5073,78,snake,78,78,1,1,0.698259,0.698639,78:0.698639;99:0.211670;29:0.007751;15:0.004913;44:0.004791,0.000022,0.000030,1.000000,1.000000,True,176831,96046,80771,0,71,531.0240
5074,99,worm,99,99,1,1,0.685050,0.685150,99:0.685150;78:0.271393;44:0.007660;29:0.002838;18:0.001953,0.000019,-0.000035,1.000000,1.000092,True,156664,80596,76054,0,71,470.4625
5075,75,skunk,27,27,1,0,0.191669,0.191467,27:0.191467;44:0.129639;18:0.059601;55:0.045349;75:0.041229,0.000016,0.001043,1.000000,0.998962,True,157307,80456,76837,0,71,472.3934
5076,21,chimpanzee,21,21,1,1,0.974029,0.944336,21:0.944336;3:0.005981;86:0.004150;98:0.003357;40:0.003052,0.000596,0.010398,0.999980,1.000153,True,175135,93209,81912,0,69,525.9309
5077,74,shrew,4,4,1,0,0.438166,0.438080,4:0.438080;50:0.076599;74:0.069855;3:0.055328;64:0.050049,0.000016,0.000777,1.000000,0.999237,True,157395,80558,76823,0,71,472.6577
5078,97,wolf,97,97,1,1,0.872443,0.873474,97:0.873474;3:0.019287;34:0.015900;64:0.011383;66:0.004730,0.000025,0.000181,1.000000,0.999878,True,157762,79890,77858,0,71,473.7598
5079,75,skunk,75,75,1,1,0.855765,0.856720,75:0.856720;91:0.010468;99:0.005920;74:0.005768;51:0.005371,0.000022,-0.000042,1.000000,1.000061,True,157655,80220,77421,0,71,473.4384
5080,64,possum,36,36,1,0,0.525092,0.525085,36:0.525085;50:0.256226;64:0.068726;74:0.012115;7:0.007874,0.000013,0.000008,1.000000,1.000000,True,156128,79519,76595,0,71,468.8529
5081,52,oak_tree,52,52,1,1,0.744044,0.744690,52:0.744690;96:0.141632;47:0.039337;59:0.021149;29:0.004059,0.000024,0.000459,1.000000,0.999603,True,157622,79952,77656,0,71,473.3393
5082,94,wardrobe,94,94,1,1,0.574340,0.574371,94:0.574371;5:0.088684;84:0.049530;25:0.026581;87:0.017700,0.000013,0.000005,1.000000,1.000000,True,155853,79404,76435,0,71,468.0270
5083,10,bowl,61,61,1,0,0.431539,0.431427,61:0.431427;10:0.417633;0:0.040039;22:0.009460;16:0.009003,0.000021,0.000734,1.000000,0.999298,True,157205,79594,77597,0,71,472.0871
5084,34,fox,34,34,1,1,0.963367,0.911682,34:0.911682;3:0.013062;88:0.011444;80:0.008728;36:0.006470,0.001037,0.020786,0.999877,1.000305,True,157852,79273,78565,0,69,474.0300
5085,14,butterfly,14,14,1,1,0.089793,0.089691,14:0.089691;65:0.077911;64:0.077911;54:0.057678;80:0.049042,0.000016,0.001166,0.999999,0.998840,True,177720,99699,78007,0,71,533.6937
5086,21,chimpanzee,80,80,1,0,0.207317,0.207153,80:0.207153;27:0.130035;63:0.114166;72:0.067505;55:0.045593,0.000017,0.001229,1.000000,0.998779,True,157242,80487,76741,0,71,472.1982
5087,61,plate,61,61,1,1,0.302178,0.301880,61:0.301880;10:0.211151;16:0.112976;77:0.047363;22:0.047241,0.000021,0.000863,0.999999,0.999146,True,155319,78497,76808,0,71,466.4234
5088,1,aquarium_fish,1,1,1,1,0.814443,0.815216,1:0.815216;18:0.070496;14:0.018494;91:0.009430;29:0.009216,0.000022,0.000066,1.000000,0.999969,True,156377,79575,76788,0,71,469.6006
5089,80,squirrel,80,80,1,1,0.948619,0.875641,80:0.875641;65:0.052094;50:0.015350;63:0.005615;38:0.004364,0.001463,0.030648,0.999226,1.000275,True,155616,79138,76464,0,71,467.3153
5090,21,chimpanzee,21,21,1,1,0.964510,0.929932,21:0.929932;3:0.028259;31:0.004700;55:0.002197;72:0.001984,0.000694,0.011005,0.999867,1.000214,True,155206,78427,76765,0,71,466.0841
5091,81,streetcar,81,81,1,1,0.455680,0.455475,81:0.455475;90:0.240417;13:0.149658;37:0.015015;12:0.013489,0.000020,0.000686,0.999999,0.999329,True,173193,79965,93214,0,71,520.0991
5092,98,woman,98,98,1,1,0.533439,0.533508,98:0.533508;35:0.310425;11:0.042084;46:0.024811;2:0.010773,0.000017,0.000355,1.000000,0.999664,True,157650,80744,76892,0,71,473.4234
5093,69,rocket,69,69,1,1,0.913909,0.915070,69:0.915070;76:0.006958;9:0.004364;57:0.003784;23:0.002808,0.000026,0.000125,1.000000,0.999908,True,155725,78936,76775,0,71,467.6426
5094,52,oak_tree,47,47,1,0,0.432124,0.432251,47:0.432251;96:0.278015;52:0.147949;59:0.009949;56:0.004059,0.000016,0.000713,1.000000,0.999298,True,157367,80357,76996,0,71,472.5736
5095,63,porcupine,77,77,1,0,0.193482,0.193298,77:0.193298;93:0.073303;44:0.065094;30:0.063690;72:0.046783,0.000016,0.001012,1.000000,0.998993,True,155531,78736,76781,0,71,467.0601
5096,20,chair,20,20,1,1,0.896541,0.897614,20:0.897614;84:0.018860;25:0.005646;40:0.003693;39:0.002808,0.000025,0.000037,1.000000,1.000000,True,158362,80942,77406,0,71,475.5616
5097,91,trout,91,91,1,1,0.911890,0.912933,91:0.912933;73:0.020325;75:0.005981;51:0.005005;1:0.003540,0.000024,0.000401,1.000000,0.999939,True,156045,79099,76932,0,71,468.6036
5098,68,road,68,68,1,1,0.852443,0.853333,68:0.853333;12:0.011200;60:0.010071;57:0.008545;90:0.006927,0.000021,-0.000106,1.000000,1.000122,True,159532,82269,77249,0,71,479.0751
5099,64,possum,36,36,1,0,0.360251,0.360046,36:0.360046;50:0.208923;64:0.170532;65:0.028717;80:0.026825,0.000017,0.000740,1.000000,0.999268,True,156677,79718,76945,0,71,470.5015
5100,76,skyscraper,76,76,1,1,0.936106,0.930573,76:0.930573;12:0.021057;69:0.009979;17:0.008301;40:0.001434,0.000115,0.000093,0.999996,1.000214,True,176428,95681,80733,0,71,529.8138
5101,5,bed,5,5,1,1,0.678042,0.678436,5:0.678436;25:0.060303;84:0.047485;20:0.014709;65:0.013336,0.000016,0.000070,1.000000,0.999939,True,156577,79586,76977,0,71,470.2012
5102,9,bottle,9,9,1,1,0.418291,0.418152,9:0.418152;83:0.053406;44:0.033081;7:0.027588;40:0.024139,0.000015,0.000798,1.000000,0.999207,True,175207,79800,95393,0,71,526.1471
5103,43,lion,19,19,1,0,0.257850,0.257568,19:0.257568;38:0.141602;34:0.087921;43:0.085114;15:0.070221,0.000017,0.000616,0.999999,0.999390,True,156215,79564,76637,0,71,469.1141
5104,49,mountain,49,49,1,1,0.887322,0.888367,49:0.888367;23:0.012634;76:0.007507;30:0.006226;95:0.006012,0.000023,0.000130,1.000000,0.999908,True,156594,79392,77188,0,71,470.2523
5105,55,otter,4,4,1,0,0.200356,0.200165,4:0.200165;55:0.131561;72:0.106506;27:0.071930;64:0.043091,0.000018,0.001231,0.999999,0.998779,True,157992,80689,77289,0,71,474.4505
5106,55,otter,85,85,1,0,0.132721,0.132538,85:0.132538;33:0.120880;89:0.065735;96:0.060272;79:0.034119,0.000016,0.001318,0.999999,0.998688,True,156775,79788,76973,0,71,470.7958
5107,32,flatfish,32,32,1,1,0.944730,0.898254,32:0.898254;67:0.046814;93:0.015839;91:0.003113;1:0.002075,0.000930,0.014197,0.999633,1.000000,True,157005,79964,77027,0,71,471.4865
5108,83,sweet_pepper,83,83,1,1,0.756054,0.756592,83:0.756592;18:0.050171;57:0.030304;0:0.024902;7:0.012573,0.000019,-0.000139,1.000000,1.000153,True,156051,79466,76571,0,71,468.6216
5109,42,leopard,42,42,1,1,0.701090,0.701416,42:0.701416;63:0.078888;14:0.018677;51:0.010315;88:0.009613,0.000016,-0.000020,1.000000,1.000031,True,174595,80940,93641,0,71,524.3093
5110,58,pickup_truck,58,58,1,1,0.956021,0.952057,58:0.952057;13:0.009552;41:0.003113;85:0.002380;5:0.002014,0.000084,-0.000184,0.999999,1.000427,True,156502,79783,76705,0,71,469.9760
5111,44,lizard,18,18,1,0,0.255850,0.255676,18:0.255676;44:0.190338;1:0.084229;91:0.054626;93:0.027069,0.000013,0.000737,1.000000,0.999268,True,156257,79510,76733,0,71,469.2402
5112,48,motorcycle,48,48,1,1,0.867424,0.868408,48:0.868408;8:0.030487;49:0.006073;6:0.003113;78:0.003082,0.000023,0.000050,1.000000,0.999969,True,158172,80465,77693,0,71,474.9910
5113,15,camel,38,38,1,0,0.244863,0.244720,38:0.244720;15:0.217224;97:0.108887;31:0.064575;19:0.060181,0.000017,0.001050,1.000000,0.998962,True,156228,79439,76775,0,71,469.1532
5114,48,motorcycle,48,48,1,1,0.821023,0.821869,48:0.821869;8:0.035248;16:0.007538;86:0.005737;41:0.004852,0.000020,-0.000172,1.000000,1.000183,True,159097,80714,78369,0,71,477.7688
5115,17,castle,17,17,1,1,0.908310,0.909363,17:0.909363;37:0.013153;76:0.007111;12:0.003540;42:0.002716,0.000026,0.000169,1.000000,0.999878,True,155967,79427,76526,0,71,468.3694
5116,28,cup,16,16,1,0,0.423391,0.423279,16:0.423279;28:0.306671;10:0.119843;86:0.008026;22:0.007751,0.000019,0.000808,1.000000,0.999207,True,156377,79607,76756,0,69,469.6006
5117,35,girl,98,98,1,0,0.187272,0.187042,98:0.187042;35:0.170593;46:0.079498;11:0.072876;84:0.055298,0.000017,0.001103,0.999999,0.998901,True,157315,80677,76624,0,71,472.4174
5118,11,boy,98,98,1,0,0.264457,0.264160,98:0.264160;35:0.204254;2:0.152863;11:0.144409;46:0.049011,0.000018,0.000801,0.999999,0.999207,True,173706,96652,77040,0,69,521.6396
5119,15,camel,15,15,1,1,0.693769,0.694183,15:0.694183;19:0.037170;85:0.030914;17:0.026001;89:0.019928,0.000016,-0.000082,1.000000,1.000092,True,156407,79508,76885,0,71,469.6907
5120,21,chimpanzee,21,21,1,1,0.980056,0.939758,21:0.939758;3:0.016510;86:0.004700;31:0.003082;72:0.002136,0.000809,0.019025,0.999911,1.000275,True,156761,79613,77134,0,71,470.7538
5121,81,streetcar,90,90,1,0,0.511378,0.511292,90:0.511292;81:0.201447;85:0.036469;37:0.020996;25:0.017853,0.000013,0.000035,1.000000,0.999969,True,156150,79505,76631,0,71,468.9189
5122,59,pine_tree,59,59,1,1,0.645934,0.646210,59:0.646210;56:0.181488;47:0.021545;52:0.016632;96:0.009979,0.000015,0.000038,1.000000,0.999969,True,156413,79492,76907,0,71,469.7087
5123,14,butterfly,14,14,1,1,0.951982,0.953247,14:0.953247;18:0.003357;7:0.003204;92:0.001923;6:0.001892,0.000025,-0.000343,1.000000,1.000397,True,156427,79754,76659,0,71,469.7508
5124,37,house,37,37,1,1,0.674136,0.674347,37:0.674347;81:0.146820;90:0.025818;12:0.012787;13:0.012177,0.000018,0.000072,1.000000,0.999939,True,157281,80569,76698,0,71,472.3153
5125,75,skunk,75,75,1,1,0.699037,0.699524,75:0.699524;66:0.028015;43:0.020935;26:0.012756;14:0.011963,0.000016,0.000128,1.000000,0.999878,True,173315,79776,93525,0,71,520.4655
5126,2,baby,2,2,1,1,0.436703,0.436737,2:0.436737;11:0.111267;35:0.087891;98:0.053253;46:0.047791,0.000014,0.000832,1.000000,0.999176,True,155310,78974,76322,0,71,466.3964
5127,10,bowl,10,10,1,1,0.750541,0.751007,10:0.751007;28:0.051605;16:0.023590;25:0.017517;61:0.011932,0.000016,-0.000235,1.000000,1.000244,True,172572,79415,93143,0,71,518.2342
5128,19,cattle,3,3,1,0,0.127811,0.127655,3:0.127655;66:0.112701;21:0.072876;43:0.054413;72:0.053375,0.000016,0.001195,0.999999,0.998810,True,158669,81901,76754,0,71,476.4835
5129,58,pickup_truck,58,58,1,1,0.912413,0.913666,58:0.913666;13:0.017944;89:0.006989;41:0.004028;85:0.003540,0.000028,0.000236,1.000000,0.999817,True,155867,79369,76484,0,71,468.0691
5130,90,train,90,90,1,1,0.896703,0.897858,90:0.897858;81:0.038605;68:0.009399;12:0.006073;89:0.002930,0.000027,0.000221,1.000000,0.999847,True,158179,81055,77110,0,71,475.0120
5131,43,lion,43,43,1,1,0.872809,0.873779,43:0.873779;4:0.019531;3:0.015076;88:0.011078;55:0.008087,0.000024,0.000121,1.000000,0.999939,True,156342,79578,76750,0,71,469.4955
5132,3,bear,31,31,1,0,0.371796,0.371582,31:0.371582;3:0.157074;21:0.116943;4:0.030853;55:0.025940,0.000017,0.000739,1.000000,0.999268,True,178329,97349,80966,0,71,535.5225
5133,71,sea,49,49,1,0,0.174704,0.174530,49:0.174530;71:0.095154;4:0.039368;42:0.033722;60:0.030518,0.000015,0.001164,1.000000,0.998840,True,157657,80648,76995,0,68,473.4444
5134,23,cloud,23,23,1,1,0.162626,0.162445,23:0.162445;0:0.082092;33:0.076508;71:0.063293;57:0.057434,0.000017,0.001194,0.999999,0.998810,True,177651,79326,98311,0,71,533.4865
5135,28,cup,28,28,1,1,0.925837,0.927032,28:0.927032;10:0.008606;42:0.005737;40:0.004578;20:0.002899,0.000026,0.000122,1.000000,0.999939,True,155950,79348,76588,0,71,468.3183
5136,68,road,68,68,1,1,0.907119,0.908264,68:0.908264;12:0.010864;60:0.009094;71:0.008362;49:0.003632,0.000027,0.000120,1.000000,0.999939,True,157354,79722,77618,0,68,472.5345
5137,80,squirrel,80,80,1,1,0.396955,0.396790,80:0.396790;50:0.223511;36:0.078583;74:0.023865;64:0.022430,0.000016,0.000618,1.000000,0.999390,True,156420,79625,76781,0,71,469.7297
5138,61,plate,78,78,1,0,0.628528,0.628723,78:0.628723;99:0.101379;26:0.051239;61:0.050659;45:0.031128,0.000017,0.000078,1.000000,0.999939,True,155537,78698,76825,0,71,467.0781
5139,87,television,87,87,1,1,0.240034,0.239777,87:0.239777;22:0.186890;20:0.116669;86:0.053497;5:0.021820,0.000021,0.001104,0.999999,0.998901,True,158345,80989,77342,0,71,475.5105
5140,25,couch,25,25,1,1,0.338613,0.338379,25:0.338379;5:0.151001;84:0.092255;40:0.069397;87:0.048401,0.000019,0.000832,1.000000,0.999176,True,155809,79336,76459,0,71,467.8949
5141,89,tractor,89,89,1,1,0.707301,0.707672,89:0.707672;41:0.063568;58:0.025513;48:0.012665;51:0.010315,0.000016,0.000010,1.000000,1.000000,True,159040,80842,78184,0,71,477.5976
5142,42,leopard,34,34,1,0,0.396342,0.396210,34:0.396210;42:0.129150;88:0.041077;80:0.036255;36:0.030396,0.000014,0.000768,1.000000,0.999237,True,156873,80058,76801,0,71,471.0901
5143,74,shrew,7,7,1,0,0.193211,0.193024,7:0.193024;74:0.180878;75:0.041107;24:0.035614;4:0.031708,0.000015,0.001134,1.000000,0.998871,True,155415,79196,76205,0,71,466.7117
5144,91,trout,91,91,1,1,0.819197,0.819977,91:0.819977;32:0.022980;73:0.010925;1:0.007294;24:0.006561,0.000020,-0.000048,1.000000,1.000061,True,157549,80185,77350,0,71,473.1201
5145,47,maple_tree,47,47,1,1,0.867569,0.868622,47:0.868622;52:0.075134;96:0.011566;59:0.004456;36:0.003479,0.000026,0.000057,1.000000,1.000031,True,157535,80631,76890,0,71,473.0781
